id,anime_id,name,genre,type,episodes,rating,members,weight
225,22135,Ping Pong The Animation,"Psychological, Seinen, Sports",TV,11,8.67,97187,0.5935055280532051
226,27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493,0.5932862670436068
227,72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,0.5932046328960812
228,5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,8.4,137636,0.5921743457275684
229,9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,0.5909509943454154
230,59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846,0.5900022457464175
231,512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,0.5896474134335535
232,2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503,0.5893086293845028
233,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,7.85,218231,0.588752099258379
234,31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",TV,12,7.87,213342,0.5881039620298121
235,1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.73,235684,0.5879536013977666
236,16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,0.5877340742855122
237,26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.6,93657,0.5876304731953216
238,1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,0.5875206216400566
239,3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,286826,0.5869989985403385
240,22729,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12,7.66,244193,0.5868282023190451
241,24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,0.5865454093003477
242,5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,8.57,95658,0.5864988880719472
243,1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,0.5862939881847979
244,14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13,7.71,233410,0.5857757743148344
245,4565,Tengen Toppa Gurren Lagann Movie: Lagann-hen,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,1,8.64,82253,0.5856927052339997
246,5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,0.5852761518416618
247,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423,0.5845154494002075
248,15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264,0.5844587800607107
249,22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,0.5844376657412708
250,66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,0.5835265235106518
251,8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,0.5834619637221492
252,4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,0.5833784832769239
253,2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,8.03,174531,0.583037615458816
254,28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566,0.5828632521145783
255,24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.74,220573,0.5826323141667576
256,31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,0.5823460971816078
257,486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,8.46,102822,0.5822814902356725
258,19647,Hajime no Ippo: Rising,"Comedy, Drama, Shounen, Sports",TV,25,8.68,66756,0.5821401568835998
259,150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,0.5816406741985312
260,5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68,227681,0.5815945306506407
261,28805,Bakemono no Ko,"Adventure, Supernatural",Movie,1,8.58,80825,0.5812872780821217
262,170,Slam Dunk,"Comedy, Drama, School, Shounen, Sports",TV,101,8.56,82570,0.5806950367269454
263,9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579,0.5803617124138746
264,2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106,0.579559000699812
265,8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,7.71,217617,0.579545081257246
266,14397,Chihayafuru 2,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.52,86074,0.579516077330897
267,9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,0.5795013061072029
268,1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,0.5792063136290871
269,10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689,0.5792002534779376
270,861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872,0.578826340930967
271,12431,Uchuu Kyoudai,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,8.59,72958,0.5788239114810863
272,11633,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,7.55,241513,0.5787271254820169
273,2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850,0.5786902471065052
274,28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13,8.59,71295,0.5781678206462373
275,329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,0.57803538699644
276,11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12,7.69,216204,0.5777069380040222
277,14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.7,214319,0.5776036047006816
278,25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,0.5775858524535635
279,73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340,0.577387359661533
280,22147,Amagi Brilliant Park,"Comedy, Magic",TV,13,7.68,217003,0.577381819926337
281,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.49,85361,0.5773137582774084
282,552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208,0.5771015830931207
283,12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367,0.5770611367525675
284,28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058,0.5769968767506012
285,23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435,0.5767692684543676
286,16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105,0.576596657935061
287,6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,0.5765490630329698
288,6707,Kuroshitsuji II,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural",TV,12,7.55,234955,0.5761398472529493
289,20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,0.5756465375600299
290,23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817,0.5756332332693312
291,6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243,0.5756070684730598
292,202,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,171863,0.5755816144066664
293,6956,Working!!,"Comedy, Slice of Life",TV,13,7.82,189367,0.5754435787064941
294,3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,8.64,56162,0.5753992199832215
295,16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646,0.5753291204595228
296,2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,7.14,299278,0.5752627126891267
297,9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,0.5751699072826347
298,2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,0.5751095609265335
299,6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,0.5750610506649898
300,28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12,7.63,218747,0.5748681595022856
301,8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.84,184520,0.5748120114208396
302,27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,0.5747212089420918
303,2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26,7.95,165008,0.5741578460408097
304,21329,Mushishi Special: Hihamukage,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,1,8.66,49036,0.5738685360333333
305,9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393,0.5735146325534739
306,437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,0.5733700798645228
307,28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,253027,0.5730241927271728
308,28957,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Movie,1,8.75,32266,0.573015468181076
309,4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.42,85020,0.5726968355135317
310,30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,0.5726131483334899
311,31757,Kizumonogatari II: Nekketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,8.73,34347,0.5725557863692006
312,27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,0.5724745139023417
313,3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,0.5724476076396506
314,6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349,0.5723015867545584
315,27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506,0.5722208831242315
316,7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135,0.5717315805499456
317,2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,0.5716122764557167
318,5040,One Outs,"Psychological, Seinen, Sports",TV,25,8.41,83056,0.5712816519056674
319,31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,0.5709852855462759
320,31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",TV,12,7.97,153501,0.5708987592361568
321,2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,7.81,178880,0.5706658802547226
322,239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,0.5705118910266509
323,3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,0.5704448853673758
324,3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,0.5702917159207455
325,8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,0.5702577238327438
326,7472,Gintama Movie: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,1,8.59,51185,0.5702339741707037
327,585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,0.5700078492283573
328,11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12,7.53,222657,0.5700073271282096
329,30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551,0.5699352090979724
330,3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.6,210891,0.5698477665863038
331,1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,0.5697981051781442
332,16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,0.5696539150119568
333,24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.71,192171,0.5695060629869113
334,28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,0.569502907649406
335,31798,Kiznaiver,"Drama, Sci-Fi",TV,12,7.67,197912,0.5692096503121842
336,10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,0.5691993455710437
337,857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.69,194611,0.5691880147346936
338,430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465,0.569175942431924
339,18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.6,208885,0.5690563545510019
340,21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,7.9,159793,0.5688987038851202
341,3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,0.5685998457606692
342,21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886,0.5685742805374703
343,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,0.5685531485339932
344,154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,0.5682526495835133
345,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",Special,1,8.02,138364,0.5681285804833398
346,17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475,0.5681207847702479
347,759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,0.5680308972299039
348,3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,0.5679959897824496
349,22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,0.5678316469716106
350,18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",TV,24,7.44,231387,0.5676884344800546
351,27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694,0.5673210246062136
352,12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,0.5672373391103659
353,5941,Cross Game,"Comedy, Drama, Romance, School, Sports",TV,50,8.53,53108,0.567150591749781
354,16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,0.5670681984517988
355,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,0.5668934574270509
356,228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,0.5668346095825832
357,3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,0.5666629607380648
358,16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989,0.5666362443682499
359,30709,Kamisama Hajimemashita: Kako-hen,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,4,8.64,33422,0.5664277794633987
360,25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,0.5664053384201158
361,11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,0.5661895022190666
362,527,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",TV,276,7.43,229157,0.5661683079004105
363,23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,8.41,67261,0.5650501698031783
364,28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.88,152811,0.5648634651061756
365,4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,0.5646813540483753
366,34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,0.5646579197516663
367,4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099,0.5645127982261834
368,387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,0.5643736736945739
369,12413,Jormungand,"Action, Adventure, Seinen",TV,12,7.96,137610,0.5639890614629641
370,3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910,0.5639010673777525
371,3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,237563,0.5637215899783584
372,18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,0.5636470900767216
373,12029,Uchuu Senkan Yamato 2199,"Action, Drama, Military, Sci-Fi, Space",OVA,26,8.53,44223,0.5636452597788653
374,3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,0.5635977116131582
375,32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,0.563410123135341
376,25183,Gangsta.,"Action, Drama, Seinen",TV,12,7.5,210752,0.563389512810963
377,2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,8.44,57963,0.5633029246067135
378,5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,0.5633011570450845
379,32998,91 Days,"Action, Drama, Historical",TV,12,7.93,140604,0.5632492371327377
380,10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,0.5631784752997389
381,32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",OVA,2,8.69,16947,0.5631297296720802
382,317,Final Fantasy VII: Advent Children,"Action, Fantasy, Super Power",Movie,1,7.94,138659,0.563122232482379
383,2890,Gake no Ue no Ponyo,"Adventure, Fantasy",Movie,1,7.93,140277,0.5631202282914896
384,12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,0.562396043386977
385,4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,0.5622013055055246
386,4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,0.5621952630384123
387,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,0.5620013946221251
388,19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,0.5617581165846851
389,31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972,0.561679747668325
390,29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962,0.5615544478433679
391,17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13,7.67,178166,0.5614194100085597
392,1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",TV,24,7.5,205338,0.5612535682650386
393,8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,7.86,146697,0.5611706718140913
394,17389,Kingdom 2nd Season,"Action, Historical, Military, Seinen",TV,39,8.57,31234,0.5610821737338177
395,8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,7.79,157642,0.5610063294243008
396,9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075,0.5610042153397512
397,5028,Major S5,"Comedy, Drama, Romance, Sports",TV,25,8.58,28653,0.5607042528050683
398,139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14,8.41,55787,0.5605234192084357
399,4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.53,198492,0.5604736921167093
400,18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,0.5603765461211672
401,24687,Mushishi Zoku Shou: Odoro no Michi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,1,8.54,34011,0.5602567380318761
